,slag,flyash,water,coarseaggregate,fineaggregate,age,csMPa,cement
58,0.0,0.0,0.48881789137380194,0.8343023255813953,0.5368790767686906,0.07417582417582418,0.2761928491341722,275.0
59,0.377573734001113,0.0,0.5103833865814695,0.8000000000000003,0.41470145509282474,0.016483516483516484,0.11997010090943068,203.5
60,0.0,0.0,0.5367412140575081,0.941860465116279,0.04766683391871562,0.739010989010989,0.8070262862837922,525.0
61,0.06677796327212021,0.40512820512820513,0.3210862619808308,0.4825581395348837,0.29603612644254906,0.005494505494505494,0.2618662015697023,446.0
62,0.0,0.5123076923076924,0.19408945686900947,0.5959302325581395,0.7671851480180629,0.07417582417582418,0.39379593870686436,251.8
63,0.0,0.0,0.5127795527156549,0.9244186046511627,0.489212242849975,0.07417582417582418,0.18948548648311947,238.0
64,0.4095715080690039,0.0,0.5103833865814695,0.7383720930232558,0.3770697441043651,0.016483516483516484,0.13404758938582284,220.8
65,0.0,0.30256410256410254,0.1613418530351438,0.8633720930232558,0.11791269443050689,0.07417582417582418,0.6839416967733898,475.0
66,0.31997774067890933,0.4564102564102564,0.6405750798722045,0.17151162790697683,0.5895634721525338,0.07417582417582418,0.22000747477264232,147.0
67,0.48024485253199783,0.0,0.48003194888178924,0.5372093023255813,0.5589563472152534,0.07417582417582418,0.26672480378721813,145.7
68,0.0,0.0,0.48003194888178924,0.5372093023255813,0.5589563472152534,0.07417582417582418,0.529961380341348,336.5
69,0.29577072899276574,0.0,0.25319488817891367,0.14854651162790722,0.7353236327145007,0.24725274725274726,0.7832315933723684,425.0
70,0.0,0.0,0.15974440894568698,0.14854651162790722,0.751881585549423,0.07417582417582418,0.6736015946181637,531.3
71,0.8013355592654425,0.0,0.560702875399361,0.37441860465116283,0.30632212744606124,0.005494505494505494,0.13031020306465677,192.0
72,0.3878686700055649,0.5569230769230769,0.5662939297124601,0.2656976744186048,0.46663321625689913,0.07417582417582418,0.2662264856110627,148.5
73,0.3978853644963829,0.5692307692307692,0.3690095846645367,0.3284883720930232,0.14300050175614665,0.07417582417582418,0.3906814501058926,310.0
74,0.6413466889259878,0.0,0.6445686900958467,0.07558139534883734,0.6969392875062719,0.07417582417582418,0.37859723433412235,145.9
75,0.5258764607679466,0.0,0.19249201277955286,0.417732558139535,0.4059207225288508,0.005494505494505494,0.47676591503675103,389.9
76,0.5116861435726211,0.7343589743589743,0.575079872204473,0.22848837209302353,0.26216758655293537,0.07417582417582418,0.3321290644076243,155.2
77,0.5258764607679466,0.0,0.19249201277955286,0.417732558139535,0.4059207225288508,0.24725274725274726,1.0,389.9
78,0.1519198664440735,0.6348717948717949,0.15175718849840258,0.7985465116279071,0.49849473156046176,0.271978021978022,0.7624268095178772,218.2
79,0.0,0.6066666666666667,0.5327476038338659,0.6610465116279074,0.4106874059207226,0.005494505494505494,0.18549894107387566,251.4
80,0.4735670562047858,0.6799999999999999,0.5575079872204471,0.038081395348837255,0.5301053687907678,0.07417582417582418,0.3430920642830448,143.7
81,0.0,0.0,0.19329073482428116,0.9273255813953489,0.5168088309081786,0.07417582417582418,0.8678211037747602,485.0
82,0.12576516416249306,0.6256410256410256,0.3865814696485623,0.7511627906976748,0.468389362769694,0.07417582417582418,0.3605332004484864,182.0
83,0.4207011686143573,0.0,0.25638977635782756,0.9688953488372092,0.027596588058203864,0.07417582417582418,0.6212781861218389,379.5
84,0.0,0.49333333333333335,0.36980830670926523,0.465697674418605,0.6798795785248368,0.03571428571428572,0.4028902454217018,290.4
85,0.0,0.0,0.5766773162939298,0.5009332056025371,0.7300551931761163,0.005494505494505494,0.0515759312320917,236.0
86,0.0,0.5066666666666666,0.19568690095846653,0.5430232558139534,0.7400903161063723,0.07417582417582418,0.6013454590756199,252.3
87,0.330550918196995,0.0,0.4736421725239617,0.14854651162790722,0.47039638735574507,0.15109890109890112,0.8716830696399651,475.0
88,0.0,0.0,0.48083067092651754,0.5377906976744184,0.5594581033617663,0.07417582417582418,0.5298368007973091,336.0
89,0.0,0.5487179487179488,0.7020766773162939,0.22848837209302353,0.3768188660311089,0.07417582417582418,0.3681325526348574,298.2
90,0.2838063439065109,0.0,0.560702875399361,0.2529069767441863,0.8758153537380833,0.005494505494505494,0.030521988289522867,153.0
91,0.4924874791318865,0.0,0.5127795527156549,0.2438953488372091,0.28575012543903666,0.07417582417582418,0.7931979568954778,439.0
92,0.209794101279911,0.8564102564102564,0.33706070287539935,0.5997093023255813,0.4417962870045158,0.15109890109890112,0.6369752086707363,167.0
93,0.29577072899276574,0.0,0.25319488817891367,0.14854651162790722,0.7353236327145007,0.24725274725274726,0.7832315933723684,425.0
94,0.13216471897607124,0.0,0.8482428115015974,0.3808139534883721,0.0,0.07417582417582418,0.4372741995764296,427.5
95,0.44184752365052876,0.0,0.5103833865814695,0.6965116279069767,0.35198193677872536,0.07417582417582418,0.30621651924753956,238.2
96,0.0,0.4851282051282051,0.6078274760383386,0.42441860465116266,0.647767185148018,0.271978021978022,0.4015198704372743,233.8
97,0.0,0.8933333333333333,0.29872204472843444,0.7052325581395347,0.44631209232313096,0.03571428571428572,0.33960383704995645,213.5
98,0.3227601558152477,0.0,0.560702875399361,0.4238372093023255,0.6593075765178125,0.016483516483516484,0.11286906689921518,173.0
99,0.29243183082915974,0.41948717948717945,0.7020766773162939,0.29941860465116266,0.2150025087807328,0.07417582417582418,0.43403513143141903,272.8
100,0.29577072899276574,0.0,0.25319488817891367,0.14854651162790722,0.7353236327145007,0.24725274725274726,0.7832315933723684,425.0
101,0.0528658875904285,0.7230769230769231,0.25718849840255587,0.4098837209302326,0.5193176116407427,0.005494505494505494,0.2839167808645821,359.0
102,0.7295492487479133,0.0,0.42891373801916943,0.714825581395349,0.04465629703963869,0.15109890109890112,0.7794942070512023,313.3
103,0.5912632164718977,0.0,0.2707667731629393,0.14854651162790722,0.7185148018063219,0.24725274725274726,0.8193596611436402,318.8
104,0.2643294379521425,0.0,0.8482428115015974,0.3808139534883721,0.0,1.0,0.5153855736888003,380.0
105,0.0,0.0,0.5127795527156549,0.47965116279069786,0.4239839438033117,0.005494505494505494,0.1541048959760807,385.0
106,0.04173622704507513,0.7230769230769231,0.4568690095846646,0.1191860465116279,0.5193176116407427,0.07417582417582418,0.5157593123209169,284.0
107,0.5342237061769617,0.0,0.560702875399361,0.3808139534883721,0.3105870546914198,0.07417582417582418,0.4543415971097546,288.0
108,0.29577072899276574,0.0,0.23642172523961658,0.3924418604651163,0.5260913196186656,0.005494505494505494,0.42319671110003737,425.0
109,0.6566499721758488,0.0,0.560702875399361,0.3906976744186048,0.46964375313597606,0.005494505494505494,0.09169054441260745,157.0
110,0.34112409571508073,0.0,0.6525559105431309,0.4598837209302329,0.5168088309081786,0.24450549450549453,0.3762302229973839,183.9
111,0.27295492487479134,0.12564102564102564,0.4784345047923322,0.7703488372093026,0.48043151028600106,0.271978021978022,0.5934969478011711,213.8
112,0.3260990539788537,0.0,0.12779552715654963,0.14854651162790722,0.6184144505770195,0.15109890109890112,0.8343092064283045,469.0
113,0.0,0.0,0.6485623003194889,0.5029069767441863,0.5168088309081786,0.4917582417582418,0.33960383704995645,322.0
114,0.27295492487479134,0.12564102564102564,0.4784345047923322,0.7703488372093026,0.48043151028600106,0.005494505494505494,0.13516880528217265,213.8
115,0.0,0.8374358974358975,0.4369009584664536,0.7488372093023252,0.46688409433015554,0.03571428571428572,0.28840164444998134,166.1
116,0.0,0.642051282051282,0.32028753993610226,0.8345930232558136,0.5233316608128449,0.005494505494505494,0.0887006353556746,190.3
117,0.45186421814134675,0.0,0.6525559105431309,0.3988372093023256,0.6397390868038133,0.005494505494505494,0.0,108.3
118,0.5258764607679466,0.0,0.34424920127795544,0.417732558139535,0.4059207225288508,0.07417582417582418,0.8592251152360783,362.6
119,0.5194769059543685,0.0,0.42971246006389774,0.5482558139534883,0.4889613647767186,0.07417582417582418,0.37922013205431676,159.1
120,0.0,0.6066666666666667,0.5678913738019169,0.7052325581395347,0.40215755143000487,0.15109890109890112,0.4601968356795815,251.4
121,0.8013355592654425,0.0,0.560702875399361,0.37441860465116283,0.30632212744606124,0.24450549450549453,0.6029649931481251,192.0
122,0.36143572621035064,0.6594871794871795,0.42891373801916943,0.5968023255813955,0.38283993978926256,0.03571428571428572,0.3672604958265853,167.4
123,0.0,0.4958974358974359,0.5391373801916934,0.4828488372093025,0.6931761164074259,0.03571428571428572,0.27556995141397783,222.4
124,0.13216471897607124,0.0,0.8482428115015974,0.3808139534883721,0.0,1.0,0.5153855736888003,427.5
125,0.0,0.0,0.5127795527156549,0.6889534883720931,0.41144004014049185,0.07417582417582418,0.44699140401146137,375.0
126,0.4207011686143573,0.0,0.25638977635782756,0.9688953488372092,0.027596588058203864,0.016483516483516484,0.5577426186620158,379.5
127,0.0,0.0,0.5527156549520766,0.48546511627906996,0.6573005519317612,0.9862637362637363,0.39080602964993155,277.0
128,0.0,0.0,0.8482428115015974,0.3808139534883721,0.0,1.0,0.4933349943939206,475.0
129,0.03784084585420145,0.8841025641025642,0.2795527156549522,0.5968023255813955,0.6583040642247868,0.15109890109890112,0.41759063161828835,172.4
130,0.0,0.0,0.5127795527156549,0.5009332056025371,0.3637732062217762,0.07417582417582418,0.4371496200323907,382.0
131,0.0,0.0,0.5103833865814695,0.7796511627906977,0.40215755143000487,0.07417582417582418,0.3683817117229351,339.2
132,0.2810239287701725,0.4,0.3929712460063899,0.3924418604651163,0.4239839438033117,0.07417582417582418,0.5910053569203938,260.0
133,0.36143572621035064,0.6594871794871795,0.42891373801916943,0.5968023255813955,0.38283993978926256,0.07417582417582418,0.4842406876790831,167.4
134,0.0,0.0,0.8482428115015974,0.3808139534883721,0.19066733567486205,1.0,0.6252647315310826,380.0
135,0.0,0.0,0.560702875399361,0.49127906976744207,0.6422478675363774,0.016483516483516484,0.15771770275320793,310.0
136,0.05564830272676684,0.48205128205128206,0.28115015974440905,0.3982558139534884,0.6297039638735573,0.15109890109890112,0.6728541173539306,387.0
137,0.0,0.0,0.560702875399361,0.3924418604651163,0.3186151530356247,0.005494505494505494,0.27482247414974464,480.0
138,0.0,0.9174358974358975,0.6381789137380192,0.06686046511627897,0.6891620672353238,0.07417582417582418,0.10227980565591129,145.4
139,0.4257095158597663,0.9948717948717949,0.560702875399361,0.3895348837209305,0.07275464124435538,0.07417582417582418,0.27718948548648314,149.0
140,0.4718976071229828,0.0,0.5838658146964857,0.029069767441860517,0.5225790265930759,0.07417582417582418,0.6763423445870188,330.5
141,0.0,0.6225641025641026,0.3011182108626198,0.7343023255813952,0.4603612644254893,0.271978021978022,0.7011336738507538,275.1
142,0.528658875904285,0.0,0.8482428115015974,0.3808139534883721,0.19066733567486205,0.4917582417582418,0.555624766413355,190.0
143,0.0,0.0,0.34504792332268375,0.6656976744186047,0.37882589061716,0.07417582417582418,0.9526597732652299,451.0
144,0.0,0.0,0.560702875399361,0.3930232558139535,0.2965378825890619,0.24450549450549453,0.647689049458079,480.0
145,0.39732888146911527,0.5702564102564103,0.3674121405750801,0.3281976744186048,0.14350225790265947,0.07417582417582418,0.4471159835555002,309.9
146,0.48135781858653315,0.0,0.560702875399361,0.3162790697674418,0.7473657802308076,0.24450549450549453,0.35741871184751467,116.0
147,0.6588759042849194,0.0,0.415335463258786,0.779941860465116,0.2027094831911691,0.07417582417582418,0.4372741995764296,150.0
148,0.0,0.64,0.2971246006389776,0.8267441860465121,0.5155544405418968,0.005494505494505494,0.21415223620281548,212.0
149,0.0,0.9502564102564103,0.35862619808306695,0.7950581395348837,0.2107375815353738,0.07417582417582418,0.13865703251526101,150.7
150,0.0,0.0,0.560702875399361,0.3924418604651163,0.3186151530356247,0.07417582417582418,0.5177525850255389,480.0
151,0.8013355592654425,0.0,0.560702875399361,0.37441860465116283,0.30632212744606124,0.016483516483516484,0.2385698268344338,192.0
152,0.0,0.6066666666666667,0.5678913738019169,0.7052325581395347,0.40215755143000487,0.07417582417582418,0.3854491092562602,251.4
153,0.5564830272676684,0.0,0.5447284345047922,1.0,0.1655795283492223,0.07417582417582418,0.5845272206303725,200.0
154,0.0,0.0,0.560702875399361,0.37848837209302344,0.6236828901154039,0.005494505494505494,0.16556621402765664,333.0
155,0.05564830272676684,0.48205128205128206,0.28115015974440905,0.3982558139534884,0.6297039638735573,0.15109890109890112,0.5685810389933973,387.0
156,0.2643294379521425,0.0,0.8482428115015974,0.3808139534883721,0.0,0.24450549450549453,0.4762675968605956,380.0
157,0.0,0.0,0.6246006389776357,0.941860465116279,0.04766683391871562,0.0,0.12844150990407374,500.0
158,0.04173622704507513,0.7230769230769231,0.4568690095846646,0.1191860465116279,0.5193176116407427,0.15109890109890112,0.5256010962999876,284.0
159,0.5862548692264886,0.0,0.5103833865814695,0.5116279069767442,0.23908680381334668,0.016483516483516484,0.275445371869939,316.1
160,0.06677796327212021,0.40512820512820513,0.3210862619808308,0.4825581395348837,0.29603612644254906,0.016483516483516484,0.44462439267472287,446.0
161,0.1496939343350028,0.6251282051282051,0.26996805111821076,0.6200581395348834,0.4681384846964376,0.15109890109890112,0.6432041858726798,214.9
162,0.5258764607679466,0.0,0.34424920127795544,0.417732558139535,0.4059207225288508,0.005494505494505494,0.4107387566961505,362.6
163,0.31719532554257096,0.0,0.8482428115015974,0.3808139534883721,0.19066733567486205,0.739010989010989,0.615422947552012,266.0
164,0.06677796327212021,0.40512820512820513,0.3210862619808308,0.4825581395348837,0.29603612644254906,0.15109890109890112,0.6592749470536938,446.0
165,0.0,0.6235897435897435,0.41693290734824284,0.7424418604651164,0.4628700451580532,0.15109890109890112,0.5029276192849135,231.8
166,0.0,0.8564102564102564,0.3817891373801916,0.7401162790697673,0.4611138986452583,0.03571428571428572,0.24006478136290024,181.4
167,0.1519198664440735,0.6348717948717949,0.15175718849840258,0.7985465116279071,0.49849473156046176,0.03571428571428572,0.4189610066027159,218.2
168,0.27212020033388984,0.12564102564102564,0.31070287539936103,0.7578488372093024,0.4729051680883092,0.005494505494505494,0.35031767783729917,277.2
169,0.0,0.0,0.5527156549520766,0.48546511627906996,0.6573005519317612,0.03571428571428572,0.23582907686557872,277.0
170,0.0,0.6066666666666667,0.5327476038338659,0.6610465116279074,0.4106874059207226,0.271978021978022,0.5138906191603339,251.4
171,0.13216471897607124,0.0,0.8482428115015974,0.3808139534883721,0.0,0.739010989010989,0.5067895851501184,427.5
172,0.5258764607679466,0.0,0.34424920127795544,0.417732558139535,0.4059207225288508,0.24725274725274726,0.9588887504671734,362.6
173,0.1496939343350028,0.6251282051282051,0.26996805111821076,0.6200581395348834,0.4681384846964376,0.271978021978022,0.6764669241310578,214.9
174,0.0528658875904285,0.7230769230769231,0.25718849840255587,0.4098837209302326,0.5193176116407427,0.016483516483516484,0.41634483617789964,359.0
175,0.0,0.0,0.5127795527156549,0.7238372093023258,0.4415454089312594,0.016483516483516484,0.22362028154976957,350.0
176,0.0,0.8374358974358975,0.4369009584664536,0.7488372093023252,0.46688409433015554,0.271978021978022,0.3888127569453096,166.1
177,0.0,0.0,0.6006389776357828,0.48546511627906996,0.46914199698946324,0.016483516483516484,0.23221627008845144,339.0
178,0.0,0.0,0.5127795527156549,0.47965116279069786,0.4239839438033117,0.016483516483516484,0.260246667497197,385.0
179,0.2838063439065109,0.0,0.560702875399361,0.2529069767441863,0.8758153537380833,0.24450549450549453,0.29886632614924635,153.0
180,0.0,0.0,0.5103833865814695,0.8441860465116284,0.4397892624184645,0.07417582417582418,0.2851625763049707,295.8
181,0.05564830272676684,0.48205128205128206,0.28115015974440905,0.3982558139534884,0.6297039638735573,0.07417582417582418,0.5525102778123833,387.0
182,0.25987757373400117,0.8200000000000001,0.40335463258785964,0.5994186046511629,0.38283993978926256,0.271978021978022,0.6055811635729413,173.8
183,0.4841402337228715,0.9487179487179487,0.8482428115015974,0.12790697674418627,0.045158053186151514,0.07417582417582418,0.2741995764295503,154.0
184,0.0,0.0,0.49680511182108633,0.7965116279069768,0.5042649272453588,0.07417582417582418,0.3054690419833064,300.0
185,0.4207011686143573,0.0,0.25638977635782756,0.9688953488372092,0.027596588058203864,0.24725274725274726,0.6748473900585524,379.5
186,0.48135781858653315,0.0,0.560702875399361,0.3162790697674418,0.7473657802308076,0.07417582417582418,0.24940824716581542,116.0
187,0.6961602671118531,0.0,0.6525559105431309,0.507558139534884,0.24736578023080802,0.07417582417582418,0.3939205182509033,166.8
188,0.0,0.0,0.5527156549520766,0.48546511627906996,0.6573005519317612,0.005494505494505494,0.11249532826709856,277.0
189,0.0,0.5153846153846153,0.3865814696485623,0.5726744186046511,0.7722027094831911,0.15109890109890112,0.5115236078235954,194.7
190,0.0,0.0,0.560702875399361,0.3261627906976745,0.7558956347215251,0.016483516483516484,0.15285910053569204,289.0
191,0.048970506399554824,0.8102564102564103,0.5367412140575081,0.4825581395348837,0.09784244856999513,0.07417582417582418,0.5232340849632491,334.0
192,0.7295492487479133,0.0,0.42891373801916943,0.714825581395349,0.04465629703963869,0.24725274725274726,0.8006727295378099,313.3
193,0.0,0.48256410256410254,0.5183706070287539,0.43284883720930223,0.6347215253386855,0.271978021978022,0.5228603463311324,238.1
194,0.6566499721758488,0.0,0.560702875399361,0.3906976744186048,0.46964375313597606,0.07417582417582418,0.390307711473776,157.0
195,0.4507512520868114,0.6461538461538462,0.40095846645367406,0.35465116279069786,0.4264927245358756,0.07417582417582418,0.33312570075993525,136.0
196,0.39732888146911527,0.0,0.3682108626198084,0.32936046511627914,0.5268439538384346,0.07417582417582418,0.5353183007350193,310.0
197,0.0,0.0,0.7412140575079871,0.5886627906976742,0.42247867536377326,0.03571428571428572,0.29014575806652554,376.0
198,0.209794101279911,0.8564102564102564,0.33706070287539935,0.5997093023255813,0.4417962870045158,0.005494505494505494,0.16432041858726795,167.0
199,0.2609905397885365,0.0,0.03833865814696491,0.14854651162790722,1.0000000000000002,0.005494505494505494,0.3322536439516632,375.0
200,0.3728436282693378,0.0,0.584664536741214,0.3575581395348837,0.4164576016056196,0.07417582417582418,0.5470287778746731,289.0
201,0.5258764607679466,0.0,0.19249201277955286,0.417732558139535,0.4059207225288508,0.016483516483516484,0.7071134919646195,389.9
202,0.07234279354479689,0.6307692307692307,0.6325878594249201,0.06104651162790686,0.2634219769192172,0.07417582417582418,0.6925376853120718,491.0
203,0.5383973288814692,0.0,0.5103833865814695,0.5732558139534887,0.2767185148018063,0.07417582417582418,0.38258377974336616,290.2
204,0.5258764607679466,0.0,0.34424920127795544,0.417732558139535,0.4059207225288508,0.016483516483516484,0.2562601220879532,362.6
205,0.0,0.5153846153846153,0.3865814696485623,0.5726744186046511,0.7722027094831911,0.005494505494505494,0.1227108508782858,194.7
206,0.4924874791318865,0.0,0.5127795527156549,0.2438953488372091,0.28575012543903666,0.005494505494505494,0.460570574311698,439.0
207,0.2799109627156372,0.4020512820512821,0.389776357827476,0.3915697674418608,0.4237330657300551,0.07417582417582418,0.5910053569203938,259.9
208,0.47301057317751816,0.6820512820512821,0.560702875399361,0.03779069767441845,0.5293527345709987,0.07417582417582418,0.3430920642830448,144.0
209,0.0,0.0,0.48881789137380194,0.8343023255813953,0.5368790767686906,0.016483516483516484,0.14787591877413728,275.0
210,0.4257095158597663,0.0,0.560702875399361,0.25,0.873055694932263,0.016483516483516484,0.06665005606079483,102.0
211,0.3683917640511965,0.0,0.560702875399361,0.5156976744186048,0.5807827395885601,0.07417582417582418,0.32004484863585403,198.6
212,0.0,0.0,0.3210862619808308,0.0,0.5218263923733064,0.07417582417582418,0.4863585399277439,516.0
213,0.47384529771841966,0.0,0.5103833865814695,0.655813953488372,0.3268941294530858,0.016483516483516484,0.1857481001619534,255.5
214,0.6608235948803562,0.0,0.8482428115015974,0.3808139534883721,0.0,1.0,0.456833187990532,237.5
215,0.330550918196995,0.0,0.4736421725239617,0.14854651162790722,0.47039638735574507,0.24725274725274726,0.8952286034633113,475.0
216,0.0,0.8933333333333333,0.29872204472843444,0.7052325581395347,0.44631209232313096,0.005494505494505494,0.1654416344836178,213.5
217,0.0,0.0,0.560702875399361,0.5145348837209305,0.5795283492222778,0.24450549450549453,0.43478260869565216,331.0
218,0.25987757373400117,0.8200000000000001,0.40335463258785964,0.5994186046511629,0.38283993978926256,0.03571428571428572,0.33910551887380097,173.8
219,0.48692264885920983,0.0,0.3929712460063899,0.5009332056025371,0.5870546914199701,0.07417582417582418,0.3063410987915785,148.0
